"Pressure","Altitude","Temperature","Dew_point","Wind_direction","Wind_speed","WMO_ID"
848.1,1506,16.2,9.8,155,2.1,"11520"
847.6,1511,16.2,9.8,154,1.9,"11520"
847,1517,16.1,9.7,154,1.9,"11520"
846.3,1524,16.1,9.7,153,1.9,"11520"
845.7,1530,16,9.7,153,1.9,"11520"
845.1,1537,16,9.7,152,1.9,"11520"
844.4,1544,15.9,9.7,152,1.9,"11520"
843.7,1550,15.8,9.7,152,1.9,"11520"
843,1557,15.8,9.6,152,1.9,"11520"
842.4,1563,15.7,9.6,152,1.9,"11520"
841.9,1569,15.7,9.6,152,1.9,"11520"
841.4,1574,15.6,9.6,153,1.9,"11520"
840.9,1579,15.6,9.6,154,2.1,"11520"
840.3,1584,15.5,9.6,155,2.1,"11520"
839.8,1590,15.5,9.6,156,2.1,"11520"
839.2,1596,15.4,9.6,158,2.1,"11520"
838.6,1602,15.3,9.6,159,2.3,"11520"
838,1608,15.3,9.5,161,2.3,"11520"
837.5,1614,15.2,9.5,162,2.3,"11520"
836.9,1619,15.2,9.5,164,2.5,"11520"
836.3,1625,15.1,9.5,165,2.5,"11520"
835.8,1630,15.1,9.5,167,2.5,"11520"
835.3,1636,15,9.5,168,2.7,"11520"
834.7,1641,15,9.5,169,2.7,"11520"
834.2,1647,14.9,9.5,171,2.7,"11520"
833.6,1653,14.9,9.5,172,2.9,"11520"
833,1659,14.8,9.5,173,2.9,"11520"
832.4,1664,14.8,9.4,174,2.9,"11520"
831.9,1670,14.7,9.4,175,3.1,"11520"
831.5,1674,14.7,9.4,176,3.1,"11520"
831,1679,14.7,9.4,177,3.1,"11520"
830.5,1684,14.6,9.4,178,3.3,"11520"
830,1689,14.6,9.4,179,3.3,"11520"
829.5,1695,14.5,9.5,180,3.3,"11520"
828.9,1700,14.5,9.5,181,3.3,"11520"
828.3,1706,14.4,9.5,182,3.5,"11520"
827.7,1713,14.3,9.4,183,3.5,"11520"
827.1,1719,14.3,9.4,185,3.5,"11520"
826.4,1726,14.2,9.3,186,3.5,"11520"
825.8,1733,14.2,9.3,187,3.7,"11520"
825.1,1739,14.1,9.3,188,3.7,"11520"
824.5,1746,14,9.2,190,3.7,"11520"
823.8,1752,14,9.2,192,3.7,"11520"
823.2,1759,13.9,9.3,193,3.7,"11520"
822.5,1766,13.9,9.3,195,3.9,"11520"
821.9,1773,13.8,9.2,197,3.9,"11520"
821.2,1780,13.8,9.2,199,3.9,"11520"
820.5,1787,13.7,9.2,201,3.9,"11520"
819.8,1794,13.6,9.2,203,3.9,"11520"
819,1802,13.5,9.2,204,4.1,"11520"
818.3,1809,13.5,9.2,206,4.1,"11520"
817.5,1817,13.4,9.2,208,4.1,"11520"
816.8,1824,13.3,9.2,210,4.1,"11520"
816.1,1832,13.2,9.2,212,4.1,"11520"
815.4,1839,13.2,9.1,214,4.1,"11520"
814.7,1846,13.1,9.1,215,4.1,"11520"
814.1,1853,13.1,9.1,217,4.1,"11520"
813.5,1859,13,9.2,218,4.1,"11520"
812.9,1865,13,9.2,220,4.1,"11520"
812.3,1871,12.9,9.3,221,4.1,"11520"
811.8,1877,12.9,9.2,222,4.1,"11520"
811.2,1883,12.8,9.2,223,3.9,"11520"
810.6,1889,12.7,9.1,223,3.9,"11520"
810.1,1894,12.7,9,224,3.9,"11520"
809.6,1900,12.6,9,224,3.7,"11520"
809,1906,12.6,9,225,3.7,"11520"
808.4,1912,12.5,9,225,3.7,"11520"
807.8,1918,12.4,9,225,3.5,"11520"
807.2,1925,12.3,9.1,224,3.5,"11520"
806.5,1931,12.3,9.1,224,3.5,"11520"
805.9,1938,12.2,9.1,224,3.3,"11520"
805.2,1945,12.1,9.1,224,3.3,"11520"
804.6,1952,12,9.1,223,3.3,"11520"
803.9,1959,12,9,223,3.3,"11520"
803.2,1966,11.9,9,223,3.1,"11520"
802.6,1972,11.8,9,223,3.1,"11520"
802,1979,11.8,9,224,3.1,"11520"
801.4,1985,11.7,9,224,3.1,"11520"
800.8,1991,11.7,9,225,3.1,"11520"
800.2,1997,11.6,8.9,226,3.1,"11520"
799.7,2003,11.6,8.9,227,3.1,"11520"
799,2010,11.5,8.9,229,3.1,"11520"
798.4,2017,11.4,8.8,231,3.1,"11520"
797.7,2024,11.4,8.8,233,3.1,"11520"
797,2031,11.3,8.8,235,3.3,"11520"
796.4,2037,11.3,8.8,238,3.3,"11520"
795.7,2044,11.2,8.8,240,3.3,"11520"
795.1,2051,11.1,8.8,243,3.5,"11520"
794.5,2058,11.1,8.8,245,3.5,"11520"
793.8,2064,11,8.8,247,3.7,"11520"
793.2,2071,10.9,8.8,250,3.7,"11520"
792.6,2077,10.8,8.8,252,3.9,"11520"
792,2084,10.8,8.8,254,3.9,"11520"
791.4,2090,10.8,8.7,256,3.9,"11520"
790.7,2097,10.7,8.7,258,4.1,"11520"
790,2105,10.6,8.8,259,4.1,"11520"
789.3,2112,10.6,8.7,261,4.3,"11520"
788.7,2119,10.5,8.7,263,4.3,"11520"
788.1,2124,10.5,8.7,264,4.3,"11520"
787.6,2130,10.4,8.7,265,4.3,"11520"
787.2,2135,10.4,8.7,266,4.3,"11520"
786.7,2140,10.3,8.6,268,4.3,"11520"
786.2,2145,10.2,8.5,269,4.3,"11520"
785.7,2150,10.2,8.2,270,4.3,"11520"
785.2,2156,10.3,7.8,270,4.3,"11520"
784.6,2161,10.4,7.6,271,4.3,"11520"
784.1,2167,10.4,7.4,272,4.1,"11520"
783.6,2172,10.4,7.3,273,4.1,"11520"
783.2,2177,10.4,7.2,274,4.1,"11520"
782.7,2182,10.4,7.2,275,3.9,"11520"
782.2,2188,10.3,7.2,276,3.9,"11520"
781.6,2193,10.3,7.2,277,3.7,"11520"
781.1,2199,10.3,7.2,278,3.7,"11520"
780.6,2205,10.2,7.1,279,3.5,"11520"
780.1,2210,10.2,7,280,3.5,"11520"
779.6,2215,10.1,6.9,281,3.3,"11520"
779.1,2220,10.1,6.8,283,3.1,"11520"
778.7,2225,10.1,6.9,284,3.1,"11520"
778.2,2230,10,7.1,286,2.9,"11520"
777.8,2234,9.9,7.2,287,2.9,"11520"
777.4,2239,9.9,7.1,289,2.7,"11520"
777,2243,9.9,6.9,291,2.7,"11520"
776.5,2248,9.9,6.6,293,2.5,"11520"
776.1,2252,9.9,6.4,296,2.5,"11520"
775.7,2257,9.9,6.1,298,2.3,"11520"
775.2,2262,10,5.9,300,2.3,"11520"
774.8,2267,10,6,303,2.3,"11520"
774.3,2272,9.9,6,305,2.1,"11520"
773.9,2277,9.8,6.1,308,2.1,"11520"
773.4,2282,9.8,6,310,2.1,"11520"
772.9,2287,9.8,5.7,313,2.1,"11520"
772.4,2293,9.8,5.5,315,1.9,"11520"
771.7,2300,9.8,5.3,317,1.9,"11520"
771.1,2306,9.8,5.1,319,1.9,"11520"
770.6,2312,9.8,5,321,1.9,"11520"
770,2318,9.7,5.1,322,1.9,"11520"
769.4,2325,9.7,5.1,324,1.9,"11520"
768.8,2331,9.6,4.8,324,1.9,"11520"
768.2,2338,9.6,4.5,325,1.9,"11520"
767.7,2344,9.6,4.3,325,1.9,"11520"
767.1,2349,9.5,4.6,326,1.9,"11520"
766.6,2355,9.5,4.9,326,1.7,"11520"
766.1,2361,9.4,5.1,325,1.7,"11520"
765.6,2366,9.3,5.1,325,1.7,"11520"
765,2372,9.2,5.1,324,1.7,"11520"
764.5,2378,9.2,5,324,1.7,"11520"
764,2383,9.1,4.8,323,1.7,"11520"
763.5,2389,9.1,4.5,323,1.6,"11520"
762.9,2395,9.1,4.1,323,1.6,"11520"
762.4,2401,9.1,3.5,322,1.6,"11520"
761.7,2408,9.1,3.1,322,1.4,"11520"
761.1,2415,9.1,3.3,322,1.4,"11520"
760.5,2422,9,3.4,323,1.4,"11520"
759.9,2428,9,2.8,324,1.2,"11520"
759.4,2433,9,1.6,325,1.2,"11520"
758.9,2438,9.1,0.5,327,1.2,"11520"
758.5,2444,9.2,0,330,1,"11520"
758,2449,9.2,0.3,334,1,"11520"
757.5,2455,9.2,0.5,338,1,"11520"
756.9,2461,9.1,0.3,343,0.8,"11520"
756.3,2467,9.1,0.2,348,0.8,"11520"
755.7,2474,9,0.1,354,0.8,"11520"
755.1,2481,8.9,0.2,359,0.8,"11520"
754.5,2487,8.8,0.7,4,0.8,"11520"
753.9,2493,8.7,1,8,0.8,"11520"
753.4,2500,8.6,0.9,12,0.8,"11520"
752.7,2506,8.6,0.8,15,0.8,"11520"
752.1,2514,8.5,1,17,0.8,"11520"
751.5,2520,8.4,1.7,19,0.8,"11520"
750.9,2527,8.2,2.4,20,0.8,"11520"
750.2,2534,8.1,2.8,20,0.8,"11520"
749.7,2540,8.1,3,20,0.8,"11520"
749.2,2546,8,2.8,20,0.8,"11520"
748.7,2551,7.9,2.4,19,0.8,"11520"
748.4,2555,7.9,2.2,19,0.8,"11520"
748,2558,7.8,2.5,17,0.6,"11520"
747.7,2562,7.8,3.4,16,0.6,"11520"
747.4,2566,7.8,4.3,14,0.6,"11520"
747,2570,7.7,4.2,12,0.6,"11520"
746.6,2574,7.7,4.5,10,0.4,"11520"
746.3,2578,7.6,5.4,9,0.4,"11520"
745.9,2582,7.6,5.4,8,0.4,"11520"
745.6,2586,7.5,4.9,8,0.2,"11520"
745.2,2589,7.5,4.6,8,0.2,"11520"
744.9,2593,7.4,3.9,9,0.2,"11520"
744.6,2596,7.4,2.7,13,0.2,"11520"
744.3,2599,7.3,2.7,0,0,"11520"
744,2603,7.3,3.7,0,0,"11520"
743.6,2608,7.2,4.1,0,0,"11520"
743.1,2613,7.2,4.1,0,0,"11520"
742.5,2619,7.1,3.9,0,0,"11520"
742,2625,7,3.9,42,0.2,"11520"
741.5,2631,7,4,29,0.2,"11520"
741,2636,6.9,4.1,18,0.2,"11520"
740.5,2641,6.8,4.2,11,0.2,"11520"
740.1,2646,6.8,4.3,6,0.4,"11520"
739.8,2650,6.7,4.4,3,0.6,"11520"
739.3,2655,6.7,4.3,360,0.6,"11520"
738.8,2660,6.6,4.4,358,0.8,"11520"
738.3,2666,6.5,4.7,356,1,"11520"
737.8,2672,6.4,5.3,354,1.2,"11520"
737.2,2678,6.4,5.3,353,1.4,"11520"
736.7,2684,6.3,5.1,352,1.6,"11520"
736.2,2689,6.2,4.6,350,1.7,"11520"
735.7,2695,6.2,4.3,349,1.9,"11520"
735.2,2701,6.1,4.2,348,2.1,"11520"
734.6,2707,6,4.1,347,2.3,"11520"
734,2714,5.9,4,347,2.5,"11520"
733.4,2721,5.9,3.9,346,2.7,"11520"
732.8,2728,5.9,3.6,345,2.9,"11520"
732.1,2735,5.8,3.6,344,3.1,"11520"
731.5,2742,5.7,4,344,3.3,"11520"
730.8,2750,5.6,4.1,343,3.5,"11520"
730.2,2757,5.5,3.9,342,3.7,"11520"
729.6,2764,5.5,3.6,342,3.9,"11520"
728.9,2771,5.5,3.5,341,4.1,"11520"
728.2,2779,5.4,3.8,341,4.3,"11520"
727.5,2787,5.2,3.9,340,4.5,"11520"
726.8,2795,5.1,3.9,340,4.7,"11520"
726.1,2803,5,3.6,340,4.9,"11520"
725.4,2810,5,3.5,339,5.1,"11520"
724.8,2817,5,3.8,339,5.1,"11520"
724.2,2824,4.8,4.1,338,5.2,"11520"
723.5,2832,4.7,4.4,338,5.4,"11520"
722.9,2839,4.6,4.5,338,5.6,"11520"
722.2,2847,4.6,4.6,338,5.8,"11520"
721.4,2856,4.6,4.6,337,6,"11520"
720.7,2864,4.5,4.5,337,6.2,"11520"
720,2872,4.6,4.6,337,6.4,"11520"
719.4,2879,4.7,4.7,337,6.6,"11520"
718.8,2885,4.9,4.9,337,6.8,"11520"
718.2,2892,5,5,337,7,"11520"
717.7,2898,4.9,4.9,337,7.2,"11520"
717.2,2904,4.8,4.8,337,7.4,"11520"
716.7,2909,4.8,4.8,337,7.6,"11520"
716.2,2915,4.8,4.8,337,7.8,"11520"
715.8,2920,4.7,4.7,338,8,"11520"
715.4,2924,4.6,4.6,338,8.2,"11520"
715,2928,4.5,4,338,8.2,"11520"
714.7,2932,4.5,2.6,339,8.4,"11520"
714.3,2936,4.5,-0.9,339,8.6,"11520"
713.9,2941,4.5,-8.7,339,8.6,"11520"
713.5,2946,4.5,-16.6,340,8.7,"11520"
713.1,2950,4.6,-16.9,340,8.7,"11520"
712.7,2955,4.6,-15.2,341,8.7,"11520"
712.3,2960,4.8,-14.8,341,8.9,"11520"
711.9,2964,5.4,-14.8,342,8.9,"11520"
711.4,2970,6,-15,342,8.9,"11520"
710.9,2976,6.4,-15.3,343,8.9,"11520"
710.4,2981,6.6,-15.7,343,8.9,"11520"
709.9,2987,6.6,-16.2,344,8.9,"11520"
709.5,2992,6.6,-16.9,345,8.9,"11520"
709,2997,6.6,-17.9,345,8.9,"11520"
708.6,3002,6.6,-19.1,346,8.9,"11520"
708.1,3008,6.6,-20.3,346,8.9,"11520"
707.6,3013,6.6,-21,347,8.9,"11520"
707.2,3018,6.6,-21.2,347,8.9,"11520"
706.8,3023,6.6,-21.4,348,8.9,"11520"
706.4,3028,6.6,-22,348,8.9,"11520"
705.9,3033,6.6,-23.2,348,8.9,"11520"
705.4,3039,6.7,-24.2,349,8.9,"11520"
705,3044,6.7,-24.7,349,8.9,"11520"
704.6,3049,6.6,-24.7,349,8.9,"11520"
704.2,3054,6.6,-24.4,349,8.9,"11520"
703.8,3058,6.6,-23.8,349,8.9,"11520"
703.4,3063,6.5,-23.2,349,8.9,"11520"
703,3067,6.5,-23,349,8.9,"11520"
702.6,3072,6.5,-23.1,349,8.9,"11520"
702.2,3077,6.5,-23.4,349,8.9,"11520"
701.7,3082,6.4,-23.8,349,8.9,"11520"
701.2,3088,6.4,-23.8,349,8.9,"11520"
700.7,3094,6.4,-23.6,348,8.9,"11520"
700.2,3100,6.4,-23.5,348,8.9,"11520"
700,3102,6.4,-23.5,348,8.9,"11520"
699.7,3106,6.4,-23.6,348,8.9,"11520"
699.1,3112,6.4,-23.8,347,8.9,"11520"
698.5,3119,6.3,-24.4,347,8.9,"11520"
698,3126,6.3,-24.8,346,8.9,"11520"
697.4,3132,6.3,-24.8,345,8.9,"11520"
696.9,3138,6.3,-24.6,345,8.9,"11520"
696.4,3145,6.3,-24.5,344,8.9,"11520"
695.9,3151,6.2,-24.3,343,8.7,"11520"
695.4,3156,6.2,-24,343,8.7,"11520"
694.9,3162,6.1,-23.8,342,8.7,"11520"
694.5,3167,6.1,-23.7,341,8.6,"11520"
694,3173,6.1,-23.6,340,8.6,"11520"
693.5,3178,6,-23.7,340,8.6,"11520"
693,3184,6,-24,339,8.4,"11520"
692.5,3190,6,-24.5,338,8.4,"11520"
692.1,3195,5.9,-25.3,338,8.4,"11520"
691.6,3201,5.9,-26.3,337,8.2,"11520"
691,3207,5.9,-26.9,337,8.2,"11520"
690.5,3214,5.8,-26.6,337,8,"11520"
689.9,3222,5.8,-26.1,336,8,"11520"
689.2,3229,5.7,-25.6,336,8,"11520"
688.7,3235,5.7,-25.4,336,7.8,"11520"
688.2,3241,5.6,-25.3,336,7.8,"11520"
687.8,3246,5.6,-25.2,336,7.8,"11520"
687.4,3250,5.5,-25,337,7.8,"11520"
687,3255,5.5,-24.9,337,7.6,"11520"
686.6,3260,5.4,-24.7,338,7.6,"11520"
686.2,3265,5.4,-24.6,338,7.6,"11520"
685.7,3270,5.4,-24.8,339,7.6,"11520"
