"Pressure","Altitude","Temperature","Dew_point","Wind_direction","Wind_speed","WMO_ID"
934.1,740,-1.8,-5.2,50,4.7,"11520"
933.5,745,-1.9,-5.3,51,4.7,"11520"
932.9,750,-1.9,-5.3,53,4.7,"11520"
932.3,755,-2,-5.5,55,4.7,"11520"
931.8,760,-2,-5.5,56,4.7,"11520"
931.3,764,-2,-5.5,58,4.7,"11520"
930.7,769,-2.1,-5.5,59,4.7,"11520"
930.2,774,-2.1,-5.5,60,4.7,"11520"
929.6,778,-2.2,-5.4,62,4.7,"11520"
929,784,-2.2,-5.3,62,4.7,"11520"
928.4,789,-2.3,-5.3,63,4.7,"11520"
927.7,795,-2.3,-5.4,64,4.7,"11520"
927,801,-2.4,-5.7,65,4.7,"11520"
926.4,806,-2.4,-5.8,65,4.7,"11520"
925.7,812,-2.5,-5.7,66,4.7,"11520"
925.1,817,-2.5,-5.7,66,4.7,"11520"
925,818,-2.6,-5.7,66,4.9,"11520"
924.6,821,-2.6,-5.9,66,4.9,"11520"
924,826,-2.6,-5.8,66,4.9,"11520"
923.5,831,-2.7,-5.3,67,4.9,"11520"
922.9,836,-2.8,-5,67,4.9,"11520"
922.3,841,-2.8,-5,67,4.9,"11520"
921.7,846,-2.9,-5,67,4.9,"11520"
921,852,-2.9,-5.1,67,4.9,"11520"
920.4,858,-2.9,-5.1,67,4.9,"11520"
919.8,863,-3,-5.3,67,5.1,"11520"
919.2,867,-3,-5.5,67,5.1,"11520"
918.8,871,-3,-5.6,67,5.1,"11520"
918.4,875,-3.1,-5.6,67,5.1,"11520"
918,878,-3.1,-5.5,68,5.1,"11520"
917.6,882,-3.2,-5.4,68,5.1,"11520"
917.2,885,-3.2,-5.2,68,5.1,"11520"
916.7,889,-3.3,-5.1,68,5.2,"11520"
916.3,893,-3.3,-5,68,5.2,"11520"
915.8,897,-3.4,-5,67,5.2,"11520"
915.4,901,-3.4,-5.1,67,5.2,"11520"
914.9,905,-3.4,-5.3,67,5.2,"11520"
914.4,909,-3.4,-5.6,67,5.4,"11520"
913.9,913,-3.5,-5.8,66,5.4,"11520"
913.4,918,-3.5,-6,66,5.4,"11520"
912.9,922,-3.5,-6.4,65,5.6,"11520"
912.4,927,-3.5,-6.7,65,5.6,"11520"
911.9,931,-3.6,-6.7,64,5.8,"11520"
911.6,934,-3.6,-6.7,63,5.8,"11520"
911.2,937,-3.7,-6.7,63,6,"11520"
910.9,940,-3.7,-6.7,62,6,"11520"
910.5,943,-3.8,-6.7,61,6.2,"11520"
910,947,-3.8,-6.7,60,6.4,"11520"
909.4,952,-3.8,-6.8,60,6.4,"11520"
908.8,958,-3.9,-6.9,59,6.6,"11520"
908.1,963,-3.9,-6.9,58,6.8,"11520"
907.5,969,-4,-6.8,57,7,"11520"
906.9,974,-4.1,-6.7,57,7.2,"11520"
906.4,978,-4.1,-6.5,56,7.4,"11520"
906,982,-4.2,-6.6,56,7.6,"11520"
905.5,986,-4.2,-6.8,55,7.8,"11520"
905.1,990,-4.2,-7,55,8,"11520"
904.5,995,-4.2,-7.2,55,8.2,"11520"
904,1000,-4.2,-7.4,55,8.4,"11520"
903.4,1005,-4.3,-7.6,54,8.6,"11520"
902.8,1010,-4.3,-8.2,54,8.7,"11520"
902.2,1015,-4.3,-8.5,54,8.9,"11520"
901.6,1020,-4.4,-8.5,54,8.9,"11520"
901.1,1025,-4.4,-8.5,55,9.1,"11520"
900.5,1030,-4.4,-8.6,55,9.3,"11520"
900,1034,-4.5,-9,55,9.3,"11520"
899.6,1038,-4.5,-9.5,55,9.5,"11520"
899.1,1042,-4.5,-9.9,56,9.5,"11520"
898.7,1046,-4.5,-10.3,56,9.7,"11520"
898.2,1050,-4.6,-10.6,56,9.7,"11520"
897.7,1054,-4.6,-10.9,57,9.7,"11520"
897.3,1058,-4.6,-11.3,57,9.7,"11520"
896.8,1062,-4.6,-11.5,57,9.7,"11520"
896.3,1067,-4.6,-11.5,58,9.7,"11520"
895.9,1071,-4.7,-11.5,58,9.5,"11520"
895.3,1075,-4.7,-11.5,58,9.5,"11520"
894.8,1080,-4.8,-11.5,59,9.5,"11520"
894.2,1085,-4.8,-11.5,59,9.3,"11520"
893.7,1090,-4.9,-11.5,59,9.1,"11520"
893.1,1095,-4.9,-11.5,59,9.1,"11520"
892.6,1099,-4.9,-11.6,60,8.9,"11520"
892.1,1104,-5,-11.6,60,8.7,"11520"
891.5,1109,-5,-11.7,60,8.7,"11520"
891,1114,-5.1,-11.8,59,8.6,"11520"
890.3,1120,-5.1,-11.8,59,8.4,"11520"
889.6,1126,-5.1,-11.8,59,8.2,"11520"
888.9,1132,-5.2,-11.9,58,8,"11520"
888.3,1137,-5.2,-11.8,58,7.8,"11520"
887.7,1142,-5.3,-11.9,57,7.6,"11520"
887.1,1148,-5.3,-12,57,7.4,"11520"
886.5,1153,-5.4,-12.2,56,7.4,"11520"
885.9,1158,-5.4,-12.5,55,7.2,"11520"
885.3,1164,-5.4,-12.6,54,7,"11520"
884.7,1170,-5.5,-12.6,53,6.8,"11520"
884,1175,-5.5,-12.6,52,6.8,"11520"
883.4,1181,-5.6,-12.6,51,6.6,"11520"
882.8,1186,-5.6,-12.6,51,6.4,"11520"
882.3,1191,-5.7,-12.7,50,6.4,"11520"
881.7,1196,-5.8,-12.7,49,6.2,"11520"
881.1,1201,-5.8,-12.7,48,6.2,"11520"
880.5,1206,-5.8,-12.7,47,6,"11520"
880,1211,-5.9,-12.7,47,6,"11520"
879.4,1216,-5.9,-12.7,46,5.8,"11520"
878.8,1221,-6,-12.7,46,5.8,"11520"
878.2,1227,-6,-12.8,46,5.8,"11520"
877.6,1232,-6.1,-12.8,46,5.6,"11520"
877,1237,-6.1,-12.8,46,5.6,"11520"
876.5,1242,-6.2,-12.8,46,5.6,"11520"
875.9,1248,-6.2,-12.8,47,5.6,"11520"
875.2,1253,-6.3,-12.8,47,5.4,"11520"
874.6,1259,-6.3,-12.8,47,5.4,"11520"
874.1,1264,-6.4,-12.8,48,5.4,"11520"
873.5,1269,-6.4,-12.9,49,5.4,"11520"
872.9,1274,-6.5,-12.9,49,5.4,"11520"
872.3,1280,-6.5,-12.9,50,5.4,"11520"
871.7,1285,-6.6,-12.9,51,5.6,"11520"
871.1,1291,-6.6,-12.9,51,5.6,"11520"
870.5,1296,-6.7,-12.9,52,5.6,"11520"
869.9,1301,-6.7,-13,52,5.6,"11520"
869.6,1304,-6.8,-13,53,5.8,"11520"
869.3,1307,-6.8,-13,53,5.8,"11520"
868.7,1312,-6.8,-13,53,5.8,"11520"
868.1,1318,-6.9,-13,54,5.8,"11520"
867.5,1323,-6.9,-13.1,54,6,"11520"
866.9,1328,-7,-13.1,54,6,"11520"
866.3,1334,-7,-13.1,55,6,"11520"
865.7,1339,-7,-13.1,55,6.2,"11520"
865.1,1344,-7.1,-13.1,55,6.2,"11520"
864.5,1350,-7.1,-13.1,55,6.2,"11520"
863.9,1355,-7.2,-13.2,56,6.4,"11520"
863.3,1360,-7.2,-13.2,56,6.4,"11520"
862.8,1365,-7.3,-13.3,56,6.4,"11520"
862.2,1370,-7.3,-13.3,56,6.4,"11520"
861.7,1375,-7.4,-13.3,57,6.6,"11520"
861.1,1381,-7.4,-13.3,57,6.6,"11520"
860.5,1386,-7.5,-13.4,58,6.6,"11520"
859.9,1391,-7.5,-13.4,58,6.6,"11520"
859.3,1396,-7.6,-13.4,59,6.6,"11520"
858.7,1402,-7.6,-13.5,59,6.6,"11520"
858,1408,-7.7,-13.5,60,6.6,"11520"
857.3,1415,-7.7,-13.5,61,6.6,"11520"
856.7,1420,-7.8,-13.5,61,6.6,"11520"
856.1,1426,-7.8,-13.6,62,6.6,"11520"
855.6,1431,-7.9,-13.6,63,6.6,"11520"
855,1435,-7.9,-13.6,64,6.6,"11520"
854.4,1441,-8,-13.6,64,6.4,"11520"
853.8,1447,-8,-13.6,65,6.4,"11520"
853.1,1453,-8.1,-13.6,65,6.4,"11520"
852.3,1460,-8.1,-13.6,66,6.4,"11520"
851.7,1466,-8.2,-13.6,67,6.4,"11520"
851,1472,-8.3,-13.5,67,6.4,"11520"
850.4,1478,-8.3,-13.4,68,6.4,"11520"
850,1481,-8.4,-13.4,68,6.4,"11520"
849.7,1484,-8.4,-13.4,68,6.4,"11520"
849,1491,-8.5,-13.4,68,6.4,"11520"
848.2,1497,-8.5,-13.5,69,6.4,"11520"
847.5,1504,-8.6,-13.5,69,6.6,"11520"
846.8,1510,-8.7,-13.5,69,6.6,"11520"
846.1,1517,-8.8,-13.5,69,6.6,"11520"
845.3,1524,-8.8,-13.5,69,6.6,"11520"
844.6,1531,-8.9,-13.5,70,6.6,"11520"
843.9,1538,-8.9,-13.5,70,6.6,"11520"
843.1,1544,-9,-13.5,70,6.8,"11520"
842.4,1551,-9.1,-13.6,70,6.8,"11520"
841.7,1557,-9.1,-13.8,70,6.8,"11520"
841.1,1563,-9.1,-14,70,7,"11520"
840.5,1568,-9.2,-14.2,70,7,"11520"
839.9,1574,-9.2,-14.5,70,7,"11520"
839.2,1580,-9.2,-14.7,71,7,"11520"
838.5,1586,-9.3,-14.7,71,7.2,"11520"
837.8,1593,-9.4,-14.7,71,7.2,"11520"
837.2,1599,-9.4,-14.7,71,7.2,"11520"
836.5,1605,-9.5,-14.8,71,7.2,"11520"
835.9,1611,-9.5,-14.7,71,7.4,"11520"
835.2,1617,-9.6,-14.7,71,7.4,"11520"
834.5,1623,-9.6,-14.7,71,7.4,"11520"
833.9,1629,-9.7,-14.9,71,7.4,"11520"
833.2,1635,-9.7,-15.1,71,7.4,"11520"
832.6,1641,-9.8,-15.3,71,7.6,"11520"
831.9,1648,-9.8,-15.3,71,7.6,"11520"
831.2,1654,-9.9,-15.4,71,7.6,"11520"
830.4,1661,-9.9,-15.5,71,7.6,"11520"
829.7,1668,-10,-15.5,71,7.6,"11520"
828.9,1675,-10.1,-15.5,70,7.6,"11520"
828.2,1682,-10.1,-15.5,70,7.6,"11520"
827.4,1689,-10.2,-15.5,70,7.6,"11520"
826.8,1695,-10.2,-15.5,69,7.4,"11520"
826.1,1701,-10.3,-15.5,69,7.4,"11520"
825.5,1707,-10.4,-15.5,69,7.4,"11520"
824.8,1714,-10.4,-15.5,68,7.4,"11520"
824.1,1720,-10.5,-15.6,68,7.4,"11520"
823.4,1727,-10.6,-15.5,68,7.4,"11520"
822.7,1734,-10.6,-15.6,68,7.4,"11520"
822,1740,-10.7,-15.6,67,7.4,"11520"
821.3,1746,-10.8,-15.6,67,7.4,"11520"
820.7,1752,-10.8,-15.6,67,7.4,"11520"
820.1,1758,-10.9,-15.6,67,7.4,"11520"
819.4,1764,-10.9,-15.6,67,7.4,"11520"
818.7,1771,-11,-15.6,67,7.4,"11520"
818,1778,-11.1,-15.6,67,7.4,"11520"
817.2,1785,-11.1,-15.6,67,7.4,"11520"
816.5,1792,-11.2,-15.6,67,7.4,"11520"
815.7,1799,-11.2,-15.6,67,7.4,"11520"
815,1805,-11.3,-15.7,68,7.4,"11520"
814.4,1812,-11.4,-15.7,68,7.4,"11520"
813.7,1818,-11.4,-15.8,68,7.6,"11520"
813.1,1823,-11.5,-15.8,68,7.6,"11520"
812.6,1828,-11.5,-15.8,69,7.6,"11520"
812.1,1833,-11.6,-15.8,69,7.8,"11520"
811.6,1838,-11.6,-15.8,69,7.8,"11520"
811,1843,-11.7,-15.8,70,7.8,"11520"
810.4,1849,-11.7,-15.8,70,8,"11520"
809.7,1856,-11.8,-15.8,70,8,"11520"
809,1862,-11.9,-15.8,71,8.2,"11520"
808.3,1869,-11.9,-15.8,71,8.2,"11520"
807.7,1875,-12,-15.8,71,8.4,"11520"
807.1,1881,-12,-15.8,71,8.4,"11520"
806.4,1887,-12.1,-15.8,71,8.6,"11520"
805.7,1893,-12.2,-15.8,72,8.6,"11520"
805,1900,-12.2,-15.9,72,8.7,"11520"
804.3,1907,-12.3,-15.9,72,8.9,"11520"
803.6,1913,-12.4,-15.9,72,8.9,"11520"
803,1919,-12.4,-16,72,9.1,"11520"
802.5,1924,-12.5,-16,72,9.1,"11520"
801.9,1930,-12.5,-16,72,9.3,"11520"
801.3,1935,-12.6,-16,72,9.5,"11520"
800.7,1941,-12.6,-16,72,9.5,"11520"
800.1,1947,-12.7,-16,72,9.7,"11520"
800,1948,-12.7,-16,72,9.7,"11520"
799.5,1953,-12.8,-16,72,9.7,"11520"
798.8,1959,-12.8,-16,72,9.7,"11520"
798.2,1965,-12.9,-16.1,72,9.9,"11520"
797.5,1971,-12.9,-16,72,9.9,"11520"
796.9,1978,-13,-16.1,72,9.9,"11520"
796.2,1984,-13.1,-16.1,72,10.1,"11520"
795.6,1990,-13.1,-16.1,72,10.1,"11520"
795,1995,-13.2,-16.1,72,10.1,"11520"
794.5,2001,-13.2,-16.1,71,10.1,"11520"
793.9,2007,-13.3,-16.1,71,10.1,"11520"
793.2,2013,-13.3,-16.1,71,10.1,"11520"
792.6,2019,-13.4,-16.1,71,10.1,"11520"
792,2025,-13.5,-16.2,70,9.9,"11520"
791.4,2030,-13.5,-16.2,70,9.9,"11520"
790.8,2036,-13.6,-16.2,69,9.9,"11520"
790.2,2042,-13.6,-16.2,69,9.9,"11520"
789.6,2047,-13.7,-16.2,69,9.7,"11520"
789,2053,-13.7,-16.3,68,9.7,"11520"
788.5,2058,-13.8,-16.3,68,9.5,"11520"
787.9,2064,-13.8,-16.2,67,9.5,"11520"
787.3,2070,-13.9,-16.3,67,9.5,"11520"
786.7,2076,-14,-16.3,67,9.3,"11520"
786,2082,-14,-16.3,66,9.3,"11520"
785.4,2088,-14.1,-16.3,66,9.3,"11520"
784.8,2094,-14.1,-16.2,66,9.1,"11520"
784.1,2101,-14.2,-16.2,65,9.1,"11520"
783.4,2107,-14.3,-16.2,65,8.9,"11520"
782.7,2114,-14.3,-16.3,65,8.9,"11520"
782,2121,-14.4,-16.3,65,8.9,"11520"
781.3,2127,-14.5,-16.3,65,8.9,"11520"
780.6,2134,-14.6,-16.3,66,8.7,"11520"
779.9,2141,-14.6,-16.3,66,8.7,"11520"
779.2,2148,-14.7,-16.4,66,8.7,"11520"
778.5,2155,-14.8,-16.4,67,8.7,"11520"
777.9,2161,-14.8,-16.4,68,8.6,"11520"
777.2,2167,-14.9,-16.4,69,8.6,"11520"
776.6,2173,-15,-16.5,70,8.6,"11520"
776,2179,-15,-16.5,71,8.6,"11520"
775.3,2186,-15.1,-16.4,72,8.6,"11520"
774.7,2192,-15.1,-16.5,73,8.6,"11520"
774,2198,-15.2,-16.5,75,8.6,"11520"
773.5,2204,-15.3,-16.5,76,8.6,"11520"
772.9,2210,-15.3,-16.6,78,8.6,"11520"
772.3,2215,-15.4,-16.6,79,8.6,"11520"
771.7,2221,-15.5,-16.6,81,8.6,"11520"
771,2228,-15.5,-16.6,83,8.6,"11520"
770.3,2235,-15.6,-16.7,84,8.6,"11520"
769.6,2242,-15.7,-16.7,86,8.6,"11520"
768.9,2249,-15.8,-16.7,88,8.6,"11520"
768.2,2256,-15.8,-16.7,89,8.6,"11520"
767.5,2263,-15.9,-16.7,91,8.6,"11520"
766.7,2270,-15.9,-16.6,93,8.6,"11520"
765.9,2278,-16,-16.5,94,8.6,"11520"
765.2,2285,-16,-16.4,96,8.6,"11520"
764.5,2292,-16.1,-16.3,97,8.6,"11520"
763.8,2299,-16.1,-16.1,98,8.6,"11520"
763.2,2305,-16,-16,100,8.6,"11520"
762.6,2310,-16,-16,101,8.4,"11520"
762.1,2316,-16,-16,102,8.4,"11520"
761.5,2322,-16,-16,103,8.4,"11520"
760.8,2328,-16,-16,104,8.4,"11520"
760.1,2335,-16.1,-16.1,105,8.2,"11520"
759.5,2341,-16.2,-16.2,105,8.2,"11520"
758.8,2348,-16.3,-16.4,106,8.2,"11520"
758.2,2354,-16.4,-16.5,106,8.2,"11520"
757.5,2361,-16.5,-16.5,107,8,"11520"
756.8,2368,-16.5,-16.5,107,8,"11520"
756.1,2375,-16.6,-16.6,107,8,"11520"
755.4,2382,-16.6,-16.6,107,8,"11520"
754.8,2388,-16.6,-16.6,106,8,"11520"
754.3,2393,-16.7,-16.7,106,8,"11520"
753.7,2399,-16.8,-16.8,105,8,"11520"
753.2,2404,-16.8,-16.8,104,8,"11520"
752.6,2410,-16.8,-16.8,103,8.2,"11520"
752,2416,-16.9,-16.9,102,8.2,"11520"
751.4,2422,-16.9,-16.9,101,8.4,"11520"
750.7,2428,-16.9,-16.9,100,8.4,"11520"
750.1,2435,-16.9,-16.9,98,8.6,"11520"
749.5,2441,-16.9,-16.9,97,8.7,"11520"
748.9,2446,-16.9,-16.9,96,8.9,"11520"
748.4,2452,-16.9,-17.1,94,9.1,"11520"
747.8,2458,-16.9,-17.2,93,9.5,"11520"
747.1,2464,-17,-17.2,92,9.7,"11520"
746.5,2471,-17.1,-17.2,90,10.1,"11520"
745.8,2478,-17.1,-17.4,89,10.3,"11520"
745.1,2485,-17.1,-17.6,88,10.7,"11520"
744.5,2491,-17.1,-17.9,88,10.9,"11520"
743.9,2498,-17.2,-18.2,87,11.3,"11520"
743.3,2503,-17.1,-18.7,86,11.7,"11520"
742.7,2509,-17.1,-19.8,86,12.1,"11520"
742,2516,-17,-21.8,85,12.2,"11520"
741.4,2523,-16.8,-25.3,85,12.6,"11520"
740.7,2530,-16.4,-29.5,85,12.8,"11520"
739.9,2537,-16.1,-32.8,84,13.2,"11520"
739.3,2544,-15.8,-34,84,13.4,"11520"
738.6,2551,-15.5,-33.7,84,13.6,"11520"
737.9,2558,-15.2,-33.7,84,13.8,"11520"
737.3,2564,-14.9,-33.7,84,14,"11520"
736.6,2571,-14.7,-33.8,85,14.2,"11520"
736,2578,-14.5,-34,85,14.2,"11520"
735.3,2585,-14.3,-34.3,85,14.4,"11520"
734.7,2591,-14.3,-34.6,85,14.4,"11520"
734,2598,-14.2,-34.8,85,14.4,"11520"
733.4,2604,-14.2,-35.1,86,14.4,"11520"
732.8,2611,-14.1,-35.5,86,14.4,"11520"
732.1,2618,-14.1,-36.4,86,14.4,"11520"
731.5,2624,-14.1,-37.7,86,14.4,"11520"
730.9,2631,-14,-39.1,86,14.2,"11520"
730.2,2637,-13.9,-40.5,87,14.2,"11520"
729.6,2643,-13.8,-41.6,87,14.2,"11520"
729,2650,-13.7,-41.8,87,14,"11520"
728.3,2657,-13.6,-41.3,87,14,"11520"
727.7,2664,-13.6,-41.2,87,13.8,"11520"
727,2671,-13.6,-41.2,87,13.8,"11520"
726.4,2677,-13.7,-41.3,86,13.6,"11520"
725.8,2684,-13.7,-41.7,86,13.6,"11520"
725.2,2690,-13.7,-42.6,86,13.4,"11520"
724.6,2696,-13.7,-43.5,86,13.4,"11520"
723.9,2703,-13.8,-43.9,85,13.2,"11520"
723.3,2710,-13.8,-43.9,85,13.2,"11520"
722.6,2717,-13.8,-43.8,85,13.2,"11520"
721.9,2724,-13.9,-43.9,84,13.2,"11520"
721.3,2731,-13.9,-44.2,84,13,"11520"
720.7,2737,-13.9,-44.5,83,13,"11520"
720.1,2743,-13.9,-44.7,83,13,"11520"
719.5,2749,-13.8,-44.6,82,13,"11520"
718.9,2756,-13.8,-44.3,82,12.8,"11520"
718.2,2763,-13.8,-44.3,81,12.8,"11520"
717.5,2770,-13.8,-44.5,81,12.8,"11520"
716.8,2778,-13.9,-44.7,80,12.8,"11520"
716.2,2785,-14,-44.8,80,12.6,"11520"
715.6,2791,-14,-44.9,79,12.6,"11520"
715,2797,-14.1,-45.1,79,12.6,"11520"
714.5,2803,-14.1,-45.2,78,12.4,"11520"
713.9,2809,-14.2,-45.2,78,12.4,"11520"
713.2,2816,-14.3,-45.2,77,12.4,"11520"
712.5,2823,-14.3,-45.1,76,12.2,"11520"
711.8,2831,-14.4,-45.1,76,12.2,"11520"
711.1,2839,-14.5,-44.9,75,12.1,"11520"
710.5,2845,-14.5,-44.7,74,12.1,"11520"
709.9,2852,-14.6,-44.5,74,11.9,"11520"
709.3,2858,-14.6,-44.1,73,11.9,"11520"
708.7,2864,-14.7,-43.6,72,11.9,"11520"
708.1,2870,-14.7,-42.8,72,11.7,"11520"
707.6,2876,-14.7,-41.9,71,11.7,"11520"
707,2882,-14.7,-41.2,70,11.7,"11520"
706.5,2888,-14.8,-40.6,69,11.5,"11520"
706,2893,-14.8,-40.2,69,11.5,"11520"
705.4,2899,-14.8,-40,68,11.5,"11520"
704.8,2906,-14.8,-40.1,67,11.5,"11520"
704.1,2913,-14.9,-40.2,67,11.5,"11520"
703.5,2920,-14.9,-40.3,66,11.5,"11520"
702.9,2927,-14.9,-40.5,65,11.5,"11520"
702.3,2933,-14.9,-40.7,65,11.5,"11520"
701.8,2939,-15,-40.9,64,11.5,"11520"
701.2,2944,-15,-41,64,11.5,"11520"
700.7,2950,-15,-41.1,63,11.5,"11520"
700.1,2956,-15.1,-41.2,63,11.5,"11520"
700,2958,-15.1,-41.3,63,11.5,"11520"
699.5,2963,-15.1,-41.8,63,11.5,"11520"
698.9,2969,-15,-43,62,11.5,"11520"
698.2,2977,-15,-44.5,62,11.5,"11520"
697.6,2984,-15,-45.5,62,11.5,"11520"
696.9,2991,-15,-46,62,11.5,"11520"
696.3,2998,-15.1,-46.3,62,11.5,"11520"
695.7,3004,-15.1,-46.4,62,11.5,"11520"
695.2,3010,-15.2,-46.1,62,11.5,"11520"
694.6,3016,-15.2,-45.5,62,11.5,"11520"
694.1,3022,-15.3,-44.9,62,11.5,"11520"
693.5,3029,-15.3,-44.5,63,11.3,"11520"
692.8,3035,-15.4,-44.5,63,11.3,"11520"
692.2,3042,-15.4,-44.8,63,11.3,"11520"
691.6,3049,-15.4,-45.3,63,11.3,"11520"
691,3055,-15.5,-46.2,64,11.1,"11520"
690.4,3062,-15.5,-47.2,64,11.1,"11520"
689.7,3069,-15.5,-47.9,65,11.1,"11520"
689.1,3076,-15.5,-47.7,65,10.9,"11520"
688.5,3083,-15.5,-47.2,66,10.9,"11520"
687.9,3089,-15.6,-46.5,66,10.9,"11520"
687.3,3095,-15.6,-45.8,67,10.9,"11520"
686.8,3102,-15.7,-45.3,67,10.9,"11520"
686.2,3108,-15.7,-45.1,68,10.7,"11520"
685.6,3114,-15.8,-44.9,68,10.7,"11520"
685,3121,-15.8,-44.8,69,10.7,"11520"
684.4,3128,-15.9,-44.6,69,10.7,"11520"
683.8,3135,-15.9,-44.6,70,10.9,"11520"
683.1,3142,-16,-45,70,10.9,"11520"
682.4,3149,-15.9,-46.1,71,10.9,"11520"
681.8,3156,-15.9,-48.2,71,11.1,"11520"
681.2,3163,-15.9,-50.3,71,11.1,"11520"
680.6,3169,-15.9,-50.7,72,11.3,"11520"
680.1,3175,-15.9,-49.9,72,11.3,"11520"
679.6,3181,-16,-49.2,72,11.5,"11520"
679,3187,-16,-48.9,72,11.7,"11520"
678.5,3192,-16.1,-48.7,72,11.9,"11520"
678,3198,-16.1,-48.5,73,12.1,"11520"
677.5,3204,-16.1,-48.3,73,12.2,"11520"
677,3209,-16.1,-47.9,73,12.4,"11520"
676.5,3215,-16.2,-47.3,73,12.6,"11520"
675.9,3222,-16.2,-46.5,73,12.8,"11520"
675.3,3228,-16.2,-45.7,73,13.2,"11520"
